time,absolute_time,left_handed,right_handed,trigger_pull_amount_left,trigger_pull_amount_right,gesture_counter_UI,x_pressed,x_counter,gesture_counter,r_controller_translation_x,r_controller_translation_y,r_controller_translation_z,r_controller_rotation_x,r_controller_rotation_y,r_controller_rotation_z,r_controller_rotation_w,l_controller_translation_x,l_controller_translation_y,l_controller_translation_z,l_controller_rotation_x,l_controller_rotation_y,l_controller_rotation_z,l_controller_rotation_w,head_translation_x,head_translation_y,head_translation_z,head_rotation_x,head_rotation_y,head_rotation_z,head_rotation_w,pointer_translation_x,pointer_translation_y,pointer_translation_z,pointer_rotation_x,pointer_rotation_y,pointer_rotation_z,pointer_rotation_w,object_type,object_translation_x,object_translation_y,object_translation_z,object_rotation_x,object_rotation_y,object_rotation_z,object_rotation_w,activity
34.40024948,15:25:21:30,0,1,0,1,5,FALSE,0,5,0.189,0.873,0.279,0.124,0.137,0.983,-0.007,-0.062,0.626,0.068,0.177,-0.082,0.971,0.138,-0.052,1.258,-0.191,0.042,-0.016,0.998,0.032,0.209,0.885,0.328,0.079,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.41333389,15:25:21:44,0,1,0,1,5,FALSE,0,5,0.188,0.873,0.279,0.123,0.136,0.983,-0.008,-0.062,0.626,0.068,0.177,-0.082,0.971,0.138,-0.052,1.258,-0.191,0.042,-0.016,0.999,0.032,0.209,0.885,0.328,0.08,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.42695999,15:25:21:57,0,1,0,1,5,FALSE,0,5,0.188,0.873,0.279,0.123,0.136,0.983,-0.008,-0.062,0.626,0.068,0.177,-0.082,0.971,0.138,-0.052,1.258,-0.191,0.042,-0.015,0.999,0.031,0.209,0.885,0.328,0.08,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.44133377,15:25:21:71,0,1,0,1,5,FALSE,0,5,0.188,0.874,0.279,0.121,0.135,0.983,-0.007,-0.062,0.626,0.068,0.177,-0.082,0.971,0.138,-0.052,1.258,-0.191,0.042,-0.015,0.999,0.031,0.208,0.885,0.328,0.081,0.12,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.45500183,15:25:21:85,0,1,0,1,5,FALSE,0,5,0.188,0.874,0.278,0.126,0.137,0.982,-0.012,-0.062,0.626,0.069,0.177,-0.082,0.971,0.137,-0.052,1.258,-0.191,0.042,-0.015,0.999,0.031,0.209,0.885,0.327,0.078,0.126,-0.016,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.46968079,15:25:21:99,0,1,0,1,5,FALSE,0,5,0.188,0.873,0.279,0.126,0.136,0.983,-0.011,-0.062,0.626,0.069,0.177,-0.082,0.971,0.137,-0.052,1.258,-0.191,0.042,-0.015,0.999,0.03,0.209,0.885,0.327,0.08,0.125,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.483181,15:25:21:113,0,1,0,0.826,5,FALSE,0,5,0.188,0.873,0.279,0.123,0.135,0.983,-0.008,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.053,1.258,-0.191,0.042,-0.015,0.999,0.03,0.208,0.884,0.328,0.081,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.49674606,15:25:21:127,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.12,0.135,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.053,1.258,-0.191,0.042,-0.015,0.999,0.029,0.208,0.884,0.328,0.081,0.119,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.51071167,15:25:21:141,0,0,0,0,5,FALSE,0,5,0.187,0.873,0.278,0.117,0.137,0.984,-0.009,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.053,1.258,-0.191,0.042,-0.014,0.999,0.029,0.207,0.884,0.327,0.079,0.116,-0.017,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.52483749,15:25:21:155,0,0,0,0,5,FALSE,0,5,0.187,0.873,0.278,0.119,0.136,0.984,-0.01,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.053,1.258,-0.191,0.042,-0.014,0.999,0.029,0.207,0.884,0.327,0.081,0.119,-0.016,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.53866959,15:25:21:169,0,0,0,0,5,FALSE,0,5,0.187,0.873,0.278,0.121,0.138,0.983,-0.008,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.053,1.258,-0.191,0.041,-0.014,0.999,0.029,0.208,0.885,0.327,0.078,0.12,-0.018,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.55250931,15:25:21:183,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.121,0.138,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.053,1.258,-0.191,0.041,-0.014,0.999,0.029,0.208,0.885,0.326,0.078,0.12,-0.02,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.56721115,15:25:21:197,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.008,-0.062,0.626,0.069,0.177,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.04,-0.014,0.999,0.029,0.208,0.885,0.326,0.078,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.58047104,15:25:21:211,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.138,0.983,-0.008,-0.062,0.626,0.069,0.177,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.04,-0.014,0.999,0.029,0.208,0.885,0.326,0.078,0.123,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.59394836,15:25:21:224,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.139,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.039,-0.014,0.999,0.029,0.208,0.885,0.326,0.077,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.60835266,15:25:21:239,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.139,0.982,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.039,-0.014,0.999,0.029,0.208,0.885,0.326,0.077,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.62218094,15:25:21:252,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.209,0.885,0.327,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.63706589,15:25:21:267,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.208,0.885,0.327,0.078,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.65006256,15:25:21:280,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.008,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.208,0.885,0.327,0.078,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.66369629,15:25:21:294,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.208,0.885,0.327,0.078,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.67795563,15:25:21:308,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.208,0.885,0.327,0.078,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.69146729,15:25:21:321,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.208,0.885,0.327,0.078,0.121,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.70623016,15:25:21:336,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.138,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.208,0.885,0.327,0.078,0.121,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.7192421,15:25:21:350,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.123,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.028,0.208,0.885,0.327,0.077,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.73347473,15:25:21:363,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.138,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.028,0.209,0.885,0.327,0.078,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.74757385,15:25:21:377,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.139,0.983,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.028,0.209,0.885,0.327,0.077,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.76134491,15:25:21:392,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.278,0.124,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.137,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.028,0.209,0.885,0.327,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.77552414,15:25:21:405,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.279,0.124,0.139,0.982,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.028,0.209,0.885,0.327,0.077,0.123,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.78920364,15:25:21:419,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.279,0.124,0.139,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.028,0.209,0.885,0.327,0.077,0.123,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.80348587,15:25:21:433,0,0,0,0,5,FALSE,0,5,0.188,0.873,0.279,0.125,0.139,0.982,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.972,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.327,0.077,0.124,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.81727219,15:25:21:447,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.327,0.076,0.123,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.83110809,15:25:21:461,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.139,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.327,0.076,0.123,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.84531021,15:25:21:475,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.139,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.327,0.077,0.123,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.8588829,15:25:21:489,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.327,0.076,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.87347031,15:25:21:504,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.14,0.983,-0.005,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.029,0.209,0.885,0.327,0.076,0.121,-0.022,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.88685608,15:25:21:517,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.122,0.14,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.029,0.208,0.886,0.328,0.076,0.121,-0.02,0.99,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.90192795,15:25:21:532,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.029,0.209,0.886,0.328,0.076,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.91458511,15:25:21:545,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.029,0.209,0.886,0.328,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.92843628,15:25:21:559,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.029,0.209,0.886,0.328,0.076,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.94272232,15:25:21:573,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.041,-0.015,0.999,0.029,0.209,0.885,0.328,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.95636368,15:25:21:586,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.328,0.077,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.97076797,15:25:21:601,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.972,0.136,-0.054,1.258,-0.191,0.04,-0.015,0.999,0.029,0.209,0.885,0.328,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.98422241,15:25:21:614,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.972,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.209,0.885,0.328,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.99797058,15:25:21:628,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.209,0.885,0.328,0.077,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.01223373,15:25:21:642,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.209,0.886,0.328,0.077,0.121,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.0259552,15:25:21:656,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.971,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.209,0.886,0.328,0.076,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.04056931,15:25:21:671,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.007,-0.062,0.626,0.069,0.176,-0.082,0.972,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.029,0.209,0.886,0.328,0.076,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.05374908,15:25:21:683,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.972,0.136,-0.054,1.258,-0.191,0.039,-0.015,0.999,0.028,0.209,0.886,0.328,0.076,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.06764984,15:25:21:698,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.006,-0.062,0.626,0.069,0.176,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.039,-0.014,0.999,0.028,0.209,0.886,0.328,0.076,0.122,-0.021,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.0819397,15:25:21:712,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.14,0.982,-0.007,-0.062,0.626,0.07,0.175,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.039,-0.014,0.999,0.028,0.209,0.886,0.328,0.076,0.122,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.09539795,15:25:21:725,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.008,-0.061,0.626,0.069,0.175,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.039,-0.014,0.999,0.027,0.208,0.886,0.328,0.077,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.10975266,15:25:21:740,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.008,-0.061,0.626,0.069,0.176,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.039,-0.014,0.999,0.027,0.208,0.886,0.328,0.077,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.1236496,15:25:21:754,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.122,0.139,0.983,-0.007,-0.061,0.626,0.069,0.176,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.038,-0.014,0.999,0.027,0.208,0.886,0.328,0.077,0.121,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.1382103,15:25:21:768,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.122,0.138,0.983,-0.007,-0.061,0.626,0.069,0.176,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.038,-0.014,0.999,0.027,0.208,0.885,0.328,0.078,0.121,-0.02,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.15151215,15:25:21:781,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.982,-0.008,-0.061,0.626,0.069,0.176,-0.082,0.972,0.136,-0.055,1.258,-0.191,0.037,-0.014,0.999,0.027,0.208,0.886,0.328,0.077,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.16511536,15:25:21:795,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.008,-0.061,0.626,0.069,0.176,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.027,0.208,0.885,0.328,0.077,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.17921448,15:25:21:809,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.008,-0.061,0.626,0.069,0.176,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.027,0.208,0.885,0.328,0.077,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.19285583,15:25:21:823,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.008,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.027,0.208,0.886,0.328,0.077,0.121,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.2073822,15:25:21:837,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.008,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.015,0.999,0.027,0.208,0.885,0.328,0.077,0.122,-0.019,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.2210083,15:25:21:851,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.015,0.999,0.027,0.208,0.885,0.328,0.077,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.23573303,15:25:21:866,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.015,0.999,0.026,0.208,0.885,0.328,0.077,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.24889374,15:25:21:879,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.138,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.015,0.999,0.026,0.208,0.885,0.328,0.078,0.122,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.26237106,15:25:21:892,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.138,0.983,-0.01,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.015,0.999,0.026,0.208,0.885,0.328,0.078,0.122,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.27695465,15:25:21:907,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.138,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.026,0.208,0.885,0.328,0.078,0.122,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.29041672,15:25:21:920,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.138,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.026,0.208,0.885,0.328,0.078,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.30467224,15:25:21:935,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.026,0.208,0.886,0.328,0.077,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.31824112,15:25:21:948,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.135,-0.056,1.258,-0.191,0.037,-0.014,0.999,0.026,0.208,0.886,0.328,0.077,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.33200836,15:25:21:962,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.138,0.983,-0.01,-0.061,0.626,0.07,0.175,-0.082,0.972,0.134,-0.057,1.258,-0.191,0.037,-0.013,0.999,0.026,0.208,0.885,0.328,0.078,0.123,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.34634781,15:25:21:976,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.01,-0.061,0.626,0.07,0.175,-0.082,0.972,0.134,-0.057,1.258,-0.191,0.037,-0.013,0.999,0.026,0.208,0.886,0.327,0.077,0.123,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.36008835,15:25:21:990,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.124,0.139,0.983,-0.01,-0.062,0.626,0.07,0.175,-0.082,0.972,0.134,-0.057,1.259,-0.191,0.037,-0.013,0.999,0.026,0.208,0.886,0.327,0.077,0.123,-0.017,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.37456512,15:25:22:4,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.138,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.134,-0.057,1.259,-0.191,0.036,-0.013,0.999,0.026,0.208,0.886,0.327,0.077,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.38795853,15:25:22:18,0,0,0,0,5,FALSE,0,5,0.188,0.874,0.279,0.123,0.139,0.983,-0.009,-0.061,0.626,0.07,0.175,-0.082,0.972,0.134,-0.057,1.259,-0.191,0.036,-0.013,0.999,0.026,0.208,0.886,0.328,0.077,0.122,-0.018,0.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
