time,absolute_time,left_handed,right_handed,trigger_pull_amount_left,trigger_pull_amount_right,gesture_counter_UI,x_pressed,x_counter,gesture_counter,r_controller_translation_x,r_controller_translation_y,r_controller_translation_z,r_controller_rotation_x,r_controller_rotation_y,r_controller_rotation_z,r_controller_rotation_w,l_controller_translation_x,l_controller_translation_y,l_controller_translation_z,l_controller_rotation_x,l_controller_rotation_y,l_controller_rotation_z,l_controller_rotation_w,head_translation_x,head_translation_y,head_translation_z,head_rotation_x,head_rotation_y,head_rotation_z,head_rotation_w,pointer_translation_x,pointer_translation_y,pointer_translation_z,pointer_rotation_x,pointer_rotation_y,pointer_rotation_z,pointer_rotation_w,object_type,object_translation_x,object_translation_y,object_translation_z,object_rotation_x,object_rotation_y,object_rotation_z,object_rotation_w,activity,
22.7906742095947,15:33:38:666,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.157,-0.177,1.27,-0.295,-0.713,-0.034,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.8042678833008,15:33:38:679,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.27,-0.295,-0.713,-0.034,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.8186321258545,15:33:38:694,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.242,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.713,-0.034,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.8324146270752,15:33:38:707,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.713,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.8690185546875,15:33:38:744,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.713,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.8927993774414,15:33:38:767,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.649,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.713,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.8952045440674,15:33:38:770,0,0,0,0,0,False,0,0,-0.713,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.487,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.902551651001,15:33:38:777,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.699,-0.005,-0.752,1.261,-0.268,-0.098,-0.704,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.9147930145264,15:33:38:790,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.9288349151611,15:33:38:804,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.9425239562988,15:33:38:817,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.9564781188965,15:33:38:831,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.118,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.699,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.9703636169434,15:33:38:845,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.487,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.985258102417,15:33:38:860,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.253,-0.487,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.9981956481934,15:33:38:873,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.253,-0.487,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
23.0130577087402,15:33:38:888,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.253,-0.487,-0.118,0.851,-0.155,-0.177,1.271,-0.295,-0.714,-0.032,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
23.0260620117188,15:33:38:901,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.253,-0.487,-0.118,0.851,-0.155,-0.177,1.271,-0.295,-0.714,-0.032,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
